X,Y,Z
14.4856874909219,16.8773031058411,32.5430753528943
14.6696026829381,15.9383671739952,34.0507672489094
14.7364613649294,14.7935066010132,35.3875565297901
14.6794821756012,13.4792374202803,36.5109165034943
14.4965105457829,12.0419961137879,37.3892608729655
14.1903402653138,10.5342060128685,38.0045465080461
13.768591425965,9.00965903905433,38.3532403006251
13.2431575667312,7.51895957305557,38.4455454698383
12.6293037233341,6.105726533199,38.3031354391174
11.9445461566354,4.80403428581727,37.9559078973404
11.2074635951012,3.63727301729065,37.4383813856735
10.4365784031622,2.61832139054401,36.786306349779
9.6494120999664,1.75072240374923,36.0338989103971
8.86177521353916,1.03046682679764,35.2118986685801
8.0873082025187,0.448004873172783,34.3464643103987
7.33725610685629,-0.00981105282944,33.4587896887189
6.62043807866894,-0.358042703256765,32.5652575215115
5.94336353231746,-0.612331300391456,31.6779371073606
5.31044661229217,-0.787925159894126,30.805257149936
4.72427655732825,-0.899034644206966,29.9527258054603
4.18591021853807,-0.958455823333643,29.1236132575429
3.69516217445315,-0.97739836546229,28.3195492945299
3.25087618360561,-0.965458057424141,27.5410162596188
2.8511684750431,-0.93068433568422,26.7877363053876
2.49363845661948,-0.879704516330481,26.0589626690434
2.1755459684593,-0.817876907172757,25.3536897556365
1.89395650156142,-0.749453711595479,24.6707981160526
1.64585714168243,-0.677741373562855,24.009149487754
1.42824665997832,-0.60525093550605,23.367645040666
1.23820337675984,-0.533834412542664,22.7452575627906
1.0729343412955,-0.464805479249698,22.1410459578369
0.929809119160557,-0.399044231218614,21.5541583311466
0.806381141239621,-0.337086672905788,20.9838281980155
0.700399198676492,-0.279200083247503,20.4293669689734
0.609811299104088,-0.225445655115669,19.8901548168447
0.532762750841027,-0.175729886451955,19.3656312596257
0.467590023761862,-0.129846182049708,18.8552862465933
0.412811652768994,-0.0875080464996902,18.3586521613887
0.36711720315179,-0.0483751374833559,17.8752969109924
0.32935510540936,-0.012073321589763,17.4048181175526
0.298519987933777,0.0217902568652988,16.9468383428143
0.273739986289877,0.0536162129965431,16.5010012312043
0.25426438443992,0.0838053064058564,16.0669684419452
0.239451842893624,0.112753529984359,15.6444172419225
0.22875938829546,0.140849361886297,15.2330386418999
0.221732275483808,0.168472732829804,14.832535974133
0.217994783919613,0.19599534280385,14.4426238263575
0.21724197321085,0.223782032807079,14.0630272637219
0.219232395158281,0.252192979088626,13.6934812855482
0.223781740494255,0.281586530332638,13.3337304774547
0.230757385713194,0.31232255323667,12.9835288313412
0.240073797770516,0.344766189914938,12.6426397161941
0.251688750841982,0.379291962431222,12.3108359919186
0.265600308865233,0.416288186409264,11.987900266797
0.281844529475369,0.456161677892625,11.6736253070856
0.300493848587628,0.499342756163928,11.3678146150883
0.321656109787361,0.54629056073075,11.0702832001826
0.34547420847782,0.597498713693882,10.780858576134
0.37212632711202,0.653501369686432,10.4993820280658
0.401826744564042,0.714879704858908,10.2257102041266
0.434827209596296,0.782268904223773,9.9597171007746
0.471418875304592,0.856365713177494,9.70129652729578
0.511934798243205,0.937936624160954,9.45036515543501
0.556753012519634,1.02782677300179,9.2068662847228
0.606300195359314,1.1269696210948,8.97077448426827
0.661055946291926,1.23639749853759,8.74210130871164
0.721557706957208,1.35725307861266,8.52090233117358
0.788406352226562,1.49080184408829,8.30728579116485
0.862272485404791,1.63844558856522,8.10142322259021
0.943903470035595,1.80173696854431,7.90356250857517
1.03413122733536,1.98239507991887,7.71404390854985
1.13388082020118,2.18232197056174,7.53331972177397
1.2441798302545,2.40361991089987,7.36197839332071
1.36616851098262,2.64860911644131,7.20077403632547
1.50111066429885,2.91984543614295,7.05066254025598
1.65040513510881,3.22013726957243,6.91284565979217
1.81559774247377,3.552560629244,6.78882473049182
1.9983933583122,3.92047078982105,6.68046592865739
2.20066769415049,4.32750832111576,6.59007926830846
2.42447814863174,4.77759643378012,6.52051377917913
2.67207278445213,5.27492540958015,6.47527148668018
2.94589611918977,5.8239183641384,6.45864283660453
3.24858990055521,6.42917061180409,6.47586594578265
3.58298635775879,7.09535238246278,6.53331131859159
3.95209053753869,7.82706151046327,6.63869215633267
4.3590472061001,8.62860896456748,6.80129768136076
4.80708639484233,9.50371582486051,7.03224241566153
5.29943997992168,10.4550958782143,7.34471731814408
5.83921975593348,11.4838941384456,7.75421813176101
6.42924543022105,12.5889496879452,8.27871114381934
7.071809127623,13.7658536458578,8.93867585352196
7.76836191526935,15.0057835011138,9.75693739557538
8.51910847015087,16.2941188505734,10.7581701020355
9.32249975364207,17.6088876563837,11.9679213626115
10.1746224236757,18.9191639586687,13.4109810526391
11.0685001518649,20.1836428633346,15.1089226857905
11.9933484245196,21.3497542459411,17.0766934063039
12.9338620368358,22.3538242861149,19.3182632708417
13.86966146201,23.1229080546743,21.8215902662823
14.775072927502,23.5789174594099,24.5535240523528
15.6194514509247,23.6454517086926,27.455712035354
16.3682520098402,23.2572090561683,30.4429525557511
16.9849841367032,22.3710129633099,33.4055361035614
17.434032220207,20.9764941002913,36.2166715439557
17.6840988741445,19.103718767339,38.744976640666
17.7117858995245,16.8250445284693,40.8703962649257
17.5046578800037,14.2495539187134,42.500363687267
17.0631308223757,11.5104241473723,43.5823147060607
16.4007345426008,8.74780967662097,44.1093439430804
15.5426646812487,6.09124914088916,44.1177434542733
14.5229408201445,3.64557948068506,43.6775753636527
13.3807759639811,1.48292082414473,42.8792487141594
12.1568506194608,-0.358763886200895,41.8196231747727
10.8900756864215,-1.87180603217204,40.5904787752567
9.61520004775497,-3.0718499364477,39.2708400478935
8.36137058292741,-3.98994278452751,37.923300281731
7.15155869855269,-4.66530779736213,36.5935906283962
6.0026585831011,-5.13966054059858,35.3122786583322
4.92603143126008,-5.4532920686673,34.097532116825
3.92829147976705,-5.64273954685672,32.9581449568571
3.01217644591528,-5.73968451989135,31.8963287641813
2.17739635133957,-5.77069327954664,30.9100298693545
1.42139918720398,-5.75746991825396,29.9947091761144
0.740025090748282,-5.7173767345517,29.1446231479247
0.128042732160884,-5.66405774544031,28.3536901401145
-0.420425445260623,-5.60806595357812,27.6160371882377
-0.911576040532799,-5.55744116476245,26.9263148264697
-1.35168021707795,-5.51821504829409,26.2798523231772
-1.7469067627414,-5.49483784998804,25.6727090894899
-2.10319893976141,-5.49053061185355,25.101662981979
-2.42619328948475,-5.50757101449747,24.5641639191889
-2.72117053382838,-5.54752222245696,24.0582717878677
-2.99303053974208,-5.61141380043382,23.5825906932108
-3.2462848940861,-5.69988274042905,23.1362067221429
-3.48506195519719,-5.81328137953872,22.7186330551486
-3.71312032023963,-5.95175774297491,22.329764061277
-3.93386750516567,-6.1153127259358,21.9698386061398
-4.15038131112796,-6.30383756592695,21.6394119359357
-4.3654318799425,-6.51713425290794,21.3393349798907
-4.58150285016449,-6.75492086363607,21.0707395995901
-4.80081033875452,-7.01682327293505,20.8350281070799
-5.02531871180668,-7.30235427733906,20.6338652048479
-5.25675228936423,-7.61088086245813,20.469170322892
-5.49660227036053,-7.94158016034163,20.3431081115011
-5.74612828004456,-8.29338459240219,20.2580745783648
-6.00635405013558,-8.66491680168276,20.2166760345582
-6.27805685885911,-9.05441527830271,20.2216976507166
-6.56175050319734,-9.45965211282911,20.2760580558401
-6.85766177040758,-9.87784511500953,20.3827460933633
-7.16570064307389,-10.3055676453007,20.5447356674826
-7.48542483509924,-10.7386609425621,20.7648746854222
-7.81599973663119,-11.1721554781856,21.0457445814592
-8.15615545947941,-11.600209854024,21.3894879802389
-8.50414342468388,-12.0160778355451,21.7976039210783
-8.85769580405277,-12.4121160095855,22.2707129098582
-9.2139920715496,-12.7798458840561,22.8082980172782
-9.56963785257202,-13.1100844776501,23.4084332958282
-9.92066204626223,-13.3931559520522,24.0675167166457
-10.2625386558785,-13.6191929701159,24.7800310944063
-10.5902396733876,-13.7785297037843,25.5383621605886
-10.8983244917582,-13.8621785889211,26.3327067765536
-11.1810694589082,-13.8623704402875,27.1511047067513
-11.4326382335205,-13.773123607573,27.9796228750986
-11.647289615729,-13.5907945638055,28.8027105231293
-11.8196147964307,-13.3145524849695,29.6037270516654
-11.9447910461951,-12.9467170653102,30.3656228430112
-12.0188345174859,-12.4929045504833,31.0717299118428
-12.0388319366738,-11.9619428585654,31.706598032885
-12.003130309658,-11.3655416142786,32.2567977718734
-11.9114658548691,-10.7177334453917,32.7116086216435
-11.7650182284121,-10.0341335795069,33.0635202333287
-11.5663831766742,-9.33108956877819,33.3084966720554
-11.3194650084548,-8.6248067580873,33.4459839246623
-11.0292984088645,-7.93053521625095,33.4786737064459
-10.7018158286046,-7.2618907468267,33.4120656359327
-10.3435809975258,-6.63035967551327,33.2538899611178
-9.96151056735804,-6.04500957130396,33.0134615492367
-9.56260458646752,-5.51240138101443,32.70103292987
-9.15370301903372,-5.03667703271124,32.3272022808288
-8.74128068660764,-4.61978287034554,31.9024151455371
-8.33128773107774,-4.26178375114337,31.4365802974842
-7.92903774641322,-3.96122408100837,30.9388036962542
-7.53914163740947,-3.7154983801843,30.4172318676963
-7.16548230636414,-3.5212028532205,29.8789879959136
-6.81122347912719,-3.37444888693609,29.3301802607226
-6.47884522962476,-3.27112799935029,28.7759616195125
-6.17019882406371,-3.20712471770212,28.2206222213377
-5.88657413211142,-3.17847890718904,27.6676989077171
-5.62877380932471,-3.18150230177665,27.1200899582055
-5.39718955239697,-3.21285570563745,26.5801667970905
-5.19187682707242,-3.26959391386535,26.0498774519142
-5.01262547744727,-3.34918520792657,25.5308389996804
-4.85902449513067,-3.44951162129719,25.0244180407844
-4.7305199380393,-3.56885527673777,24.5317994709795
-4.62646554259885,-3.70587513012817,24.0540445817927
-4.54616598322192,-3.85957751832143,23.5921399213982
-4.48891301860737,-4.02928305625289,23.1470384936287
-4.45401494700181,-4.21459168606476,22.7196948478288
-4.44081989265891,-4.41534705246527,22.3110954820923
-4.44873348172185,-4.63160085634452,21.9222857937597
-4.47723145323727,-4.86357740942213,21.5543945943214
-4.52586770271575,-5.11163826116073,21.2086569784532
-4.59427818166251,-5.37624648074736,20.8864361061195
-4.68218098464546,-5.65792993923982,20.5892442223434
-4.78937285180055,-5.95724274087447,20.3187629958141
-4.91572220400231,-6.27472379299986,20.0768629956358
-5.06115871434726,-6.6108513810093,19.8656218334586
-5.2256593070816,-6.9659925337379,19.6873401629616
-5.40923036812182,-7.34034593883172,19.5445543373165
-5.61188585552014,-7.73387721771595,19.4400440669135
-5.8336209212032,-8.14624552686543,19.376832887841
-6.07438060738515,-8.57672075791005,19.3581786481228
-6.33402317609591,-9.02409111682706,19.3875505586623
-6.61227768638952,-9.48656163544328,19.4685886746357
-6.90869557378408,-9.96164527640268,19.6050410351361
-7.22259623757393,-10.4460498034785,19.8006731975749
-7.55300703429994,-10.9355655540024,20.0591447109113
-7.89859864062599,-11.4249616812843,20.3838473863373
-8.25761751194523,-11.9079012723114,20.7777013093244
-8.62781813672918,-12.3768888161114,21.2429066978567
-9.00639895832024,-12.8232664667108,21.780653257237
-9.38994715280806,-13.2372778749085,22.3907938564305
-9.77439880430687,-13.6082192972679,23.0714962279238
-10.1550222264269,-13.9246962808881,23.818894734155
-10.5264329820419,-14.1749994434964,24.6267733426117
-10.8826492254883,-14.3476038397528,25.4863195080069
-11.2171949725489,-14.4317827268806,26.3859947509715
-11.5232564704468,-14.4183087074421,27.3115689641897
-11.7938928055975,-14.3001949942956,28.2463594451001
-12.0222963189877,-14.0734101115196,29.1717005827877
-12.202091725718,-13.7374851145174,30.0676457704694
-12.3276558905835,-13.2959281891391,30.9138715240411
-12.3944341756625,-12.7563711732128,31.6907196178608
-12.3992254810785,-12.1303975918875,32.3802830597514
-12.3404077206615,-11.4330400211153,32.967423327088
-12.2180791725579,-10.6819799034421,33.440605403293
-12.0340987911231,-9.896526439673,33.7924561122797
-11.7920191503835,-9.09648345617859,34.0199875236526
-11.4969174894577,-8.30102704746241,34.1244737208603
-11.1551413116968,-7.52770962736862,34.1110162559785
-10.7739933077764,-6.79168030780023,33.9878715959795
-10.3613848171945,-6.10517399451883,33.7656360907531
-9.92548727222292,-5.47728093370186,33.4563881731036
-9.47440759063001,-4.91397272131183,33.0728757524758
-9.01590741074591,-4.41833547618118,32.6278142775475
-8.55717876004321,-3.9909480685516,32.1333340310656
-8.10468149745108,-3.63034203694572,31.6005895276625
-7.66404163332228,-3.33348718823424,31.0395232689371
-7.24000495758599,-3.09625920156185,30.458762324396
-6.8364374516875,-2.91385947661029,29.8656192150396
-6.45636258281483,-2.78117048308832,29.2661671779796
-6.10202546497051,-2.69304052212786,28.6653623800964
-5.77497464289037,-2.64449955400593,28.0671903273911
-5.47615355127183,-2.63091267944562,27.4748191940103
-5.20599522631047,-2.64808044716603,26.8907481030831
-4.964515382643,-2.69229599710765,26.3169429694407
-4.7514003776269,-2.76036871906688,25.7549561245487
-4.56608779197425,-2.84962309602713,25.2060285702343
-4.40783833402254,-2.95788007259036,24.6711754616807
-4.27579852852857,-3.08342688607057,24.1512564701958
-4.16905420196735,-3.22497996875613,23.6470332006259
-4.0866751553639,-3.38164435092624,23.1592159978845
-4.02775165500916,-3.55287199366794,22.6885024034246
-3.99142350139993,-3.73842065712305,22.2356093150035
-3.9769024839046,-3.93831424616063,21.8013006316518
-3.98348901492775,-4.15280504713984,21.3864118756567
-4.01058368013134,-4.38233785025673,20.9918730006821
-4.05769435388055,-4.62751561723738,20.6187303318036
-4.12443942134641,-4.88906608212258,20.2681683409974
-4.21054752761813,-5.16780844556388,19.9415317352312
-4.315854144567,-5.46461912643844,19.6403481135939
-4.44029511129479,-5.78039535902357,19.366351221207
-4.58389716601903,-6.11601526453708,19.1215045747285
-4.74676534800598,-6.47229288313545,18.9080249387803
-4.92906700966148,-6.84992653373804,18.7284047748244
-5.13101204402556,-7.24943878993957,18.5854323434371
-5.35282880628409,-7.67110634694402,18.4822075979189
-5.59473509677156,-8.11487814619014,18.4221513454233
-5.85690348835012,-8.58028037629645,18.4090043625019
-6.13942023912801,-9.06630745448233,18.4468122404301
-6.44223705471852,-9.57129890416453,18.5398907306292
-6.76511508263962,-10.0928032913695,18.6927653270513
-7.10756077311205,-10.6274321835956,18.9100778782003
-7.46875367102037,-11.1707095612517,19.1964523552209
-7.84746686354467,-11.716925318764,19.5563117914662
-8.24198174612868,-12.2590054324615,19.9936392296005
-8.65000002329012,-12.7884158910095,20.5116777336925
-9.06855743899058,-13.2951221994187,21.1125686693918
-9.49394559088333,-13.7676304849182,21.796934015269
-9.9216502008781,-14.1931388817513,22.5634177457039
-10.3463161595153,-14.5578275073906,23.4082132104863
-10.7617511728987,-14.8473102715496,24.3246171278603
-11.1609804305989,-15.0472603522507,25.3026645465746
-11.5363638084032,-15.1442023976987,26.3289100600217
-11.8797841621284,-15.126438648821,27.3864248666973
-12.1829098727868,-14.9850455522054,28.4550728262576
-12.4375269614876,-14.7148468678927,29.5121081301834
-12.6359263711144,-14.3152458459316,30.533101609438
-12.7713216594972,-13.7907908221165,31.4931548903666
-12.8382632221086,-13.1513623509677,32.3683089918381
-12.8330094106762,-12.4119084532193,33.1370077307598
-12.753814445044,-11.5917140728597,33.7814488959783
-12.6010988743143,-10.7132609801934,34.2886573371566
-12.3774802275089,-9.80079996459984,34.6511471793402
-12.0876576285753,-8.87880266471075,34.8671000383627
-11.7381616346202,-7.97047483943187,34.9400594614492
-11.3369961059034,-7.09649363260158,34.878212141714
-10.8932097491596,-6.27408474386228,34.6933785296478
-10.4164395178439,-5.51649415618068,34.3998600756609
-9.916466226627,-4.83284790532405,34.0132863116598
-9.40281578082572,-4.22834448045079,33.5495782428629
-8.88442936610016,-3.70469461341574,33.0241050557087
-8.36941498529037,-3.26071334958833,32.451069389613
-7.86488270587907,-2.89297577414931,31.8431204800403
-7.3768580835811,-2.59646469745692,31.2111688582481
-6.91026294907953,-2.36515993159639,30.564362002884
-6.46895001027885,-2.19253972163542,29.9101758982284
-6.05577709285943,-2.07198244462257,29.2545801253217
-5.67270772168672,-1.99706958496101,28.6022409483156
-5.32092653996782,-1.96179922884609,27.9567353629432
-5.00096027256401,-1.96072361983504,27.3207574806111
-4.71279719877316,-1.98902569710579,26.6963058980198
-4.45600017499523,-2.04254900048609,26.0848464075193
-4.22981001600768,-2.11779370521782,25.4874484992743
-4.03323746252308,-2.21188945627169,24.9048967837429
-3.86514304154617,-2.32255350823564,24.337780011094
-3.72430490281302,-2.44804067446649,23.7865610851925
-3.60947523953251,-2.58708985900019,23.2516316321545
-3.51942622665321,-2.73887051870788,22.7333545025597
-3.45298658252712,-2.90293126783047,22.2320972216664
-3.40906992065855,-3.07915195615932,21.7482589631919
-3.38669603995398,-3.2676998814489,21.2822931790874
-3.38500622989813,-3.46899029194409,20.8347276099258
-3.4032735602999,-3.68365095614201,20.4061830464917
-3.44090899726815,-3.91249028972969,19.9973919171774
-3.49746404719765,-4.15646830549499,19.6092175330904
-3.57263048473739,-4.41666946763899,19.2426746231129
-3.66623757238848,-4.69427636866363,18.8989516209431
-3.77824703004814,-4.99054299022694,18.5794350096419
-3.9087458626322,-5.30676614809782,18.2857358689009
-4.05793700214692,-5.64425354841324,18.01971858674
-4.22612756610451,-6.00428669495681,17.7835314689297
-4.41371437593244,-6.38807668771341,17.5796386816077
-4.62116621664578,-6.79671075142878,17.410852567597
-4.84900215360598,-7.23108714934528,17.2803648540471
-5.09776505719321,-7.69183600560069,17.1917745853275
-5.36798932893944,-8.17922353253836,17.1491097382919
-5.6601616858135,-8.69303731326608,17.1568383804037
-5.97467376314911,-9.23245073230559,17.2198639025106
